1,0.03498503828856244,0.052477557432843665,0.11078595458044774,0.05830839714760407,0.09329343543616651,0.03498503828856244,0.0,0.0816317560066457,0.0816317560066457,0.052477557432843665,0.157432672298531,0.0874625957214061,0.04664671771808326,0.06413923686236449,0.11078595458044774,0.09329343543616651,-0.032717721151014796,-0.029607407658316275,-0.005299439461338731,-0.025982342841352785,-0.012612711358662439,-0.04363209983426435,-0.010162064484124824,-0.00626534915459696,-0.0031270395798027087,0.00264709175870544,0.003339966150275611,0.0030820143771718655
1,0.11058322720263669,0.060820774961450184,0.09952490448237303,0.044233290881054675,0.09399574312224118,0.09399574312224118,0.022116645440527338,0.03870412952092284,0.07740825904184569,0.06634993632158201,0.18799148624448236,0.044233290881054675,0.033174968160791005,0.033174968160791005,0.060820774961450184,0.033174968160791005,-0.028346516098973467,-0.030771143477928937,0.005171022842783324,-0.013732311855741553,-0.00213799564008371,-0.031223189673938768,-0.003716025210648686,-0.004612783416431624,-0.005082883172963039,0.0034173627322900335,0.0023236078214560084,0.008407744483945413
1,0.07070876085507538,0.0942783478067672,0.13552512497222782,0.0,0.16498710866184257,0.1532023151859967,0.0471391739033836,0.05303157064130654,0.06481636411715244,0.13552512497222782,0.08249355433092129,0.05303157064130654,0.00589239673792295,0.03535438042753769,0.06481636411715244,0.0117847934758459,-0.049626904205062224,-0.056077371942036124,-0.006192691670083577,-0.013940448019048524,-0.014868314888822247,-0.048467838721519454,-0.011089691684222747,-0.006888680486413055,0.003201895093850231,0.007225851614300096,0.009900345668305995,0.014236898394084766
1,0.07230804061271391,0.05562156970208763,0.10568098243396648,0.027810784851043813,0.07787019758292267,0.10011882546375772,0.011124313940417525,0.07787019758292267,0.10011882546375772,0.05005941273187886,0.15574039516584534,0.05562156970208763,0.011124313940417525,0.05562156970208763,0.09455666849354896,0.05562156970208763,-0.02248608991894861,-0.02029942278302491,0.006368058542540626,-0.005964583462683095,-0.001522334841305817,-0.02268005869029774,-0.01189220476868433,-0.006734147489338715,0.0012519944024781049,-0.004705769158301023,-0.005267513162190626,-0.012937165741787588
1,0.04064604309186192,0.03556528770537918,0.12193812927558577,0.015242266159448221,0.06604982002427563,0.09653435234317206,0.015242266159448221,0.08637284157020658,0.09145359695668932,0.0508075538648274,0.15750341698096496,0.030484532318896442,0.015242266159448221,0.08129208618372384,0.03556528770537918,0.07113057541075836,-0.0147796640923015,-0.012566991331450074,0.007787843197540901,0.004031641376691655,0.007864737138088468,-0.015661332221612777,-0.008286172420445348,-0.007206057286689473,0.012938829091321543,0.004631833754581505,0.010891928515755257,-0.0007169176315454747
1,0.06522248865444782,0.06522248865444782,0.09486907440646955,0.06522248865444782,0.12451566015849128,0.07708112295525651,0.011858634300808694,0.07708112295525651,0.07115180580485216,0.08893975725606519,0.12451566015849128,0.05336385435363912,0.029646585752021736,0.05929317150404347,0.11265702585768259,0.05929317150404347,-0.03808530783602883,-0.0411128972008391,-0.0015291898429473242,-0.02508115922513728,-0.015541440788052701,-0.04856608570451266,-0.012633573713588924,-0.003391082724456045,-0.0015025059382065766,0.007591413377568569,-0.0022121314906521396,0.002129848156388043
1,0.06482904856686006,0.035361299218287304,0.09429679791543281,0.04714839895771641,0.09429679791543281,0.10019034778514736,0.011787099739429102,0.0825096981760037,0.04714839895771641,0.11197744752457646,0.14733874674286376,0.07661614830628917,0.035361299218287304,0.04125484908800185,0.12965809713372012,0.053041948827430956,-0.04330388364844031,-0.04423028364150584,-0.0010546800472719653,-0.027814978701237305,-0.017740685826504805,-0.04105798876752541,-0.006180193652965745,-0.006478828434831956,-3.0343797116031046e-05,0.00756738067785779,0.0031136299536032755,0.004394431812742715
1,0.1003425851263271,0.04131753505201704,0.11805010014862012,0.035415030044586036,0.07083006008917207,0.0944400801188961,0.05312254506687906,0.05312254506687906,0.08853757511146508,0.07673256509660309,0.14166012017834415,0.07673256509660309,0.04131753505201704,0.05312254506687906,0.07083006008917207,0.05902505007431006,-0.03156799485959757,-0.030705131837926367,-0.002244519503816542,-0.0134885700559438,-0.010820391857857409,-0.023578106559418947,-0.01652278071724972,-0.018144505931849766,0.0046582012525914086,-0.011852346945493976,-0.0060629817023491695,-0.014269367759858336
1,0.18086073330786281,0.03391138749522427,0.09608226456980211,0.09608226456980211,0.06217087707457784,0.03956328541109499,0.011303795831741426,0.05086708124283642,0.06782277499044854,0.03956328541109499,0.028259489579353564,0.05086708124283642,0.09608226456980211,0.05086708124283642,0.05651897915870713,0.16390503956025065,-0.03386548414194519,-0.025381752394994836,0.010109579580198274,-0.03028790828539852,-0.017185240312069496,-0.024887947521313635,0.0004767035544498964,-0.0032919123657008417,0.003498838280822495,0.0031408854165365374,-0.0011238570204257813,-0.005929590048430757
1,0.05017549118311401,0.05644742758100326,0.10035098236622803,0.075263236774671,0.08780710957044952,0.08780710957044952,0.05644742758100326,0.075263236774671,0.075263236774671,0.08780710957044952,0.10035098236622803,0.08153517317256027,0.06271936397889251,0.075263236774671,0.09407904596833876,0.08153517317256027,-0.05024704730635435,-0.05135011273581817,-0.010401225314544507,-0.0349151927574801,-0.018044348323975286,-0.03425542953165593,-0.004608970647575289,-0.0016803307173512126,-0.02162360338908151,0.007344159668778438,-0.015919814472717734,-0.012413427652185404
1,0.05393242587677568,0.0838948846972066,0.08988737646129279,0.07790239293312043,0.09587986822537899,0.04793993411268949,0.017977475292258557,0.06591740940494806,0.08988737646129279,0.05393242587677568,0.0838948846972066,0.07790239293312043,0.06591740940494806,0.04793993411268949,0.10786485175355136,0.13183481880989611,-0.05094046017434622,-0.04435314753696601,0.004543598501810045,-0.046599946625224896,-0.02528817148214509,-0.05237269163408251,0.0004946562738282397,0.0014035854517888018,-0.011598083188757534,0.017292581971094928,-0.0003824093896581475,0.015294626779507364
1,0.02965933030953388,0.06525052668097453,0.0711823927428813,0.06525052668097453,0.13643291942385583,0.1423647854857626,0.017795598185720324,0.08897799092860162,0.047454928495254206,0.08304612486669485,0.08897799092860162,0.05931866061906776,0.017795598185720324,0.09490985699050841,0.10677358911432196,0.06525052668097453,-0.04152241843341789,-0.040623040767839555,-0.0006904848571496047,-0.023297997045880606,-0.01477503167070476,-0.04474895036298521,-0.013841755159071375,-0.004987334727759408,0.00041293755762431174,0.0055533018253183086,-0.0034575906005143426,0.001537017922931853
1,0.1633665008279745,0.0700142146405605,0.093352286187414,0.07584873252727388,0.11085583984755411,0.07584873252727388,0.005834517886713375,0.06417969675384712,0.07584873252727388,0.05251066098042037,0.05251066098042037,0.03500710732028025,0.05251066098042037,0.05834517886713375,0.06417969675384712,0.11085583984755411,-0.03338376420768825,-0.03142978760036394,-0.003688260183847024,-0.018663223437190176,-0.016861338080676917,-0.034252664898295,-0.010019200268509876,-0.006563222811774433,-0.005709324296687644,-0.004215903639276093,-0.004101256026219432,0.007818885994567261
